1.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
7.191717844737609555e-01,4.827919444168262686e-01
3.588482442871319678e-01,8.712279375720428654e-01
8.640752150586298308e-01,2.533740227213826524e-01
5.560988100543556856e-01,6.907541134561296925e-01
9.330980925251393110e-01,1.293279497259465227e-01
4.633543584344496646e-01,7.853027385197994814e-01
6.404074540061436283e-01,5.898782928533690129e-01
7.933551339004683012e-01,3.705876315137700550e-01
2.392173321280869625e-01,9.427750680095204894e-01
9.668422520972111966e-01,6.521605955959275391e-02
4.128708899727548398e-01,8.295376282131053935e-01
5.108339885637406264e-01,7.390486361280601546e-01
8.989269581003969112e-01,1.919303240003672473e-01
5.990256257751318536e-01,6.411682996647116717e-01
6.803770965665454362e-01,5.370870064676777078e-01
7.567311778136239786e-01,4.273579245248053660e-01
8.291001555262130784e-01,3.125929321064092603e-01
1.594762509590043897e-01,9.745673253800606339e-01
3.023281729444696753e-01,9.085976758440588164e-01
1.063212453709934113e-01,9.886957927827609849e-01
2.015418743324886852e-01,9.593808728905472982e-01
3.863501901011992534e-01,8.507335306087672189e-01
4.384872156786453479e-01,8.077289616863891908e-01
4.873896012959961221e-01,7.624513765485299022e-01
9.500464944014817004e-01,9.741165847545540935e-02
9.834915044081504742e-01,3.274446075699288805e-02
5.337132740220719151e-01,7.151501411326407487e-01
8.815870061123262102e-01,2.228043506539053586e-01
9.160944757288909113e-01,1.607709115390084653e-01
6.198936261908972734e-01,6.157318922079001444e-01
5.777642956816410047e-01,6.661884186354973814e-01
6.605431476285615888e-01,5.636827501209522584e-01
6.999120095864168611e-01,5.101231788367035502e-01
7.380755717543968641e-01,4.552444503794201847e-01
