7.049494949494951035e-01,5.514254767257603662e-01
7.049494949494951035e-01,5.654505063290188316e-01
7.049494949494951035e-01,5.673186862431511823e-01
7.049494949494951035e-01,5.726304692143664443e-01
7.049494949494951035e-01,5.807772050770468875e-01
7.049494949494951035e-01,5.824692959537730585e-01
7.049494949494951035e-01,5.824692959537730585e-01
7.049494949494951035e-01,5.903254446749759410e-01
7.049494949494951035e-01,5.984871685485971815e-01
7.049494949494951035e-01,6.033751785304540816e-01
7.049494949494951035e-01,6.052339536807038733e-01
7.049494949494951035e-01,6.083842681183014856e-01
7.049494949494951035e-01,6.109061462941348664e-01
7.049494949494951035e-01,6.120324703793768029e-01
7.049494949494951035e-01,6.162957576269788573e-01
7.049494949494951035e-01,6.183029157302503132e-01
7.049494949494951035e-01,6.210574620348109365e-01
7.049494949494951035e-01,6.236580398925387625e-01
7.049494949494951035e-01,6.271718988532130057e-01
7.049494949494951035e-01,6.273038121575362780e-01
7.049494949494951035e-01,6.286783099086047377e-01
7.049494949494951035e-01,6.295947898837082057e-01
7.049494949494951035e-01,6.295947898837082057e-01
7.049494949494951035e-01,6.295947898837082057e-01
7.049494949494951035e-01,6.315582795292175033e-01
7.049494949494951035e-01,6.340285000624247269e-01
7.049494949494951035e-01,6.349120538729932095e-01
7.049494949494951035e-01,6.358825209508242038e-01
7.049494949494951035e-01,6.358825209508242038e-01
7.049494949494951035e-01,6.399499547585288939e-01
7.049494949494951035e-01,6.405088164205855472e-01
7.049494949494951035e-01,6.419506188159350701e-01
7.049494949494951035e-01,6.447429748124327009e-01
7.049494949494951035e-01,6.447429748124327009e-01
7.049494949494951035e-01,6.453513343452639273e-01
7.049494949494951035e-01,6.459802040270560264e-01
7.049494949494951035e-01,6.461850471116353800e-01
7.049494949494951035e-01,6.482714850974871101e-01
7.049494949494951035e-01,6.482714850974871101e-01
7.049494949494951035e-01,6.482714850974871101e-01
7.049494949494951035e-01,6.507266024492505130e-01
7.049494949494951035e-01,6.509986540974275204e-01
7.049494949494951035e-01,6.520811352796817006e-01
7.049494949494951035e-01,6.520811352796817006e-01
7.049494949494951035e-01,6.531094223996904979e-01
7.049494949494951035e-01,6.539233302827672789e-01
7.049494949494951035e-01,6.558044981974207044e-01
7.049494949494951035e-01,6.558044981974207044e-01
7.049494949494951035e-01,6.558044981974207044e-01
7.049494949494951035e-01,6.558044981974207044e-01
7.049494949494951035e-01,6.558044981974207044e-01
