4.201307717293780719e-01,2.469519483628310474e-01
4.201307717293780719e-01,2.609451463090908252e-01
4.201307717293780719e-01,2.609451463090908252e-01
4.201307717293780719e-01,2.714146580188445679e-01
4.201307717293780719e-01,2.783499265374392850e-01
4.201307717293780719e-01,2.805338098287789572e-01
4.201307717293780719e-01,2.805338098287789572e-01
4.201307717293780719e-01,2.847111807723850530e-01
4.201307717293780719e-01,2.852006236271775741e-01
4.201307717293780719e-01,2.852006236271775741e-01
4.201307717293780719e-01,2.878536676218294010e-01
4.201307717293780719e-01,2.969786555806322448e-01
4.201307717293780719e-01,2.980936684681217974e-01
4.201307717293780719e-01,2.989009916710815840e-01
4.201307717293780719e-01,3.063104388280685209e-01
4.201307717293780719e-01,3.063104388280685209e-01
4.201307717293780719e-01,3.063104388280685209e-01
4.201307717293780719e-01,3.068606827034117135e-01
4.201307717293780719e-01,3.068606827034117135e-01
4.201307717293780719e-01,3.074614243725352081e-01
4.201307717293780719e-01,3.090965803154371860e-01
4.201307717293780719e-01,3.118244541521985047e-01
4.201307717293780719e-01,3.174698742400525187e-01
4.201307717293780719e-01,3.186019174160708012e-01
4.201307717293780719e-01,3.186019174160708012e-01
4.201307717293780719e-01,3.192991876301233267e-01
4.201307717293780719e-01,3.192991876301233267e-01
4.201307717293780719e-01,3.205520237279078088e-01
4.201307717293780719e-01,3.205520237279078088e-01
4.201307717293780719e-01,3.205520237279078088e-01
4.201307717293780719e-01,3.236149206738630490e-01
4.201307717293780719e-01,3.253165451916226192e-01
4.201307717293780719e-01,3.259176865677134716e-01
4.201307717293780719e-01,3.261614815342918638e-01
4.201307717293780719e-01,3.284288514701737549e-01
4.201307717293780719e-01,3.299317913319105289e-01
4.201307717293780719e-01,3.306029959418773090e-01
4.201307717293780719e-01,3.320224737251770142e-01
4.201307717293780719e-01,3.335401845255415720e-01
4.201307717293780719e-01,3.369844974280226113e-01
4.201307717293780719e-01,3.369844974280226113e-01
4.201307717293780719e-01,3.418722555391566220e-01
4.201307717293780719e-01,3.424831218868354399e-01
4.201307717293780719e-01,3.447130895042352372e-01
4.201307717293780719e-01,3.453845650763195385e-01
4.201307717293780719e-01,3.456936466201420144e-01
4.201307717293780719e-01,3.466329176659960765e-01
4.201307717293780719e-01,3.466329176659960765e-01
4.201307717293780719e-01,3.476912172430093872e-01
4.201307717293780719e-01,3.484866404572667942e-01
