1.534717697313196239e-01,3.694241664214380272e+00
0.000000000000000000e+00,4.000000000000000000e+00
8.076634726180419444e-01,2.408194844718825056e+00
7.156510492564162051e-01,2.965568527380471942e+00
2.228941606747918414e-01,3.584783479845449872e+00
8.492538504047124626e-01,2.311034513191883022e+00
7.595977162511401426e-01,2.656962145506330586e+00
6.748180935328933483e-01,3.273389726969565316e+00
8.656356284331101492e-02,3.850391927033149919e+00
2.508281474634027064e-01,3.573199288316627698e+00
7.372795138687385785e-01,2.807479361823961739e+00
7.824313091830734646e-01,2.523462274324983046e+00
6.953161082154791783e-01,3.119211426523329500e+00
6.537356947874429780e-01,3.425739003580215769e+00
4.868123498350052786e-02,3.929758754506926355e+00
1.201862234027288312e-01,3.770976383751589722e+00
1.855814047150769197e-01,3.631778203587581633e+00
8.261080957486666154e-01,2.349698441649993974e+00
8.591822959491740574e-01,2.307006243379841059e+00
