0.000000000000000000e+00,4.000000000000000000e+00
7.326215013054910852e-01,2.840740408169974085e+00
1.815208600116154369e-01,3.638734216777219199e+00
7.916209650012367982e-01,2.477147180620272948e+00
6.792316613452319407e-01,3.240520045495732582e+00
8.442752891664927206e-02,3.855260726405324245e+00
2.289631900111585294e-01,3.580417281257303852e+00
7.610154322460205290e-01,2.647996607754636855e+00
8.239166960764429115e-01,2.355409273457284236e+00
1.327891134441105958e-01,3.741133065308812622e+00
7.059399125779359796e-01,3.038688112278112641e+00
6.554983921329056162e-01,3.413371054350513134e+00
2.508099141397623910e-01,3.573199602569805844e+00
4.741762237934572799e-02,3.932089781908764792e+00
7.466134715234545860e-01,2.742567366479238267e+00
1.088378580736640289e-01,3.798093255393268475e+00
7.758642796491991289e-01,2.559322510668156525e+00
6.926216010185783922e-01,3.139634338093033605e+00
7.192153126351062964e-01,2.938970540776698392e+00
1.565090998834423042e-01,3.687698437710209554e+00
8.068299781487674460e-01,2.411380180875268842e+00
6.674662966291414756e-01,3.327503501476799297e+00
8.420370026447737688e-01,2.318757417071206639e+00
6.437407641474859332e-01,3.494273506332520096e+00
2.032480058938821721e-01,3.605464549008328135e+00
2.576708471244831822e-02,3.968036728893521659e+00
6.648644614655740970e-02,3.894525219772337898e+00
9.672488209720642161e-02,3.826814952142914450e+00
8.578903205711670976e-01,2.307094021479815904e+00
8.594011360581923498e-01,2.307004365504647048e+00
7.395725206869857571e-01,2.791305901309519832e+00
1.208018926780017877e-01,3.769507684328985864e+00
7.537475697496264226e-01,2.694783877708967879e+00
7.683413212537407722e-01,2.603007184998371137e+00
6.859402214397266606e-01,3.190143537383371530e+00
7.835932091612417549e-01,2.517350910726448454e+00
