1.126360535988244066e-01,6.643870479274907037e-01
6.759401541577472194e-01,1.778442032328986233e-01
2.865338419414600879e-01,4.647114404907759511e-01
9.030082879730449985e-01,4.973251767039565951e-02
4.868074003690512908e-01,3.022841549964260244e-01
2.890231362353647485e-02,8.299931953610784063e-01
1.922684143067511509e-01,5.615157764448632793e-01
0.000000000000000000e+00,1.000000000000000000e+00
5.858606779669570663e-01,2.345846369669882803e-01
8.106420935022716767e-01,9.964335205304797327e-02
4.152433677546831792e-01,3.556062013375026476e-01
6.214390033287339743e-02,7.507132166903479620e-01
3.400985149022877629e-01,4.168203408020065837e-01
1.492996800988123929e-01,6.136068322306766909e-01
7.408662299573077759e-01,1.392641346166015870e-01
8.727658917526018856e-01,6.578059763639998447e-02
2.369047169159871624e-01,5.132714135003090261e-01
1.269947803472180892e-02,8.873080391743856099e-01
6.355115350119204809e-01,2.028102264755772266e-01
3.776581890032381650e-01,3.989629513242408665e-01
9.248715345238628371e-01,3.829758525630033716e-02
1.000000000000000000e+00,0.000000000000000000e+00
9.761239848376055406e-01,1.201012918268962171e-02
5.223204126460631036e-01,2.772826191061521506e-01
4.453278367405958948e-01,3.326711180080724750e-01
8.497547244998938931e-02,7.084944726939308435e-01
