2.003929621823970830e+00,9.036018579142257590e-01
1.840991646804862825e+00,1.830279664631397019e+00
1.673952682237331180e+00,2.384761388968175577e+00
1.762250719914527641e+00,2.117072782610380344e+00
1.795064234037827333e+00,2.004227027836618102e+00
9.119884124481234533e-01,3.659418776925250416e+00
1.570872701475156230e+00,2.647649880878854223e+00
8.407980857799058905e-01,3.724037772003273794e+00
1.595384805828752528e+00,2.589122527105458982e+00
1.892885471999942393e+00,1.604056803455221392e+00
1.537898886060843129e+00,2.722943624440083976e+00
1.199360047206481816e+00,3.323512781026126461e+00
1.234670539559087121e+00,3.272766335123051373e+00
1.864904637452299507e+00,1.730620310425829533e+00
1.409456426821240616e+00,2.983856317936685265e+00
2.040034315420466982e+00,4.488153630381919723e-01
1.996198474185530092e+00,9.715454390918207839e-01
5.660975041262985563e-01,3.914527586256556724e+00
2.297090916425682250e-01,4.060460235119347949e+00
1.922182707367750432e+00,1.457027946037996902e+00
1.064272392839378689e+00,3.497463713006259134e+00
1.293824666209625107e+00,3.182347490128352163e+00
1.959073385497458020e+00,1.242373781639115382e+00
1.967397798488645044e+00,1.187691842900729711e+00
7.160226345433674533e-01,3.821691318374704327e+00
1.480639649881226649e+00,2.845188861016403781e+00
1.821061807003342192e+00,1.908321905132553287e+00
1.776705787284095894e+00,2.068402461512157231e+00
1.364218669398865380e+00,3.065181114960296771e+00
1.689348701039294909e+00,2.341319127839327052e+00
1.207005158849806303e+00,3.312722214590001713e+00
4.090621418858626512e-01,3.985009213846506526e+00
1.833064965867130081e+00,1.861827064040124657e+00
1.998590998804680829e+00,9.510951545251954409e-01
1.085004796732839782e+00,3.472727024312547428e+00
1.877929906997236387e+00,1.673172517146650273e+00
1.499500307765694540e+00,2.806047066206947438e+00
1.941658097497911850e+00,1.348660297645842832e+00
1.639422786739538118e+00,2.477949921224026575e+00
7.356552871913489833e-01,3.807593286744276995e+00
1.751120545317711885e+00,2.153510295005090391e+00
5.931872673047837718e-01,3.899648083987852676e+00
1.336698343054604887e+00,3.112291543259958715e+00
1.691286619205750075e+00,2.335763096749946754e+00
1.999874159388213446e+00,9.399230585841187313e-01
